"n","p","epochs","batch_size","device","jit","latent","n_layers","Python","R","ratio"
2000,250,20,128,"cpu",TRUE,1000,5,3.30974817276001,23.3148853778839,7.04430795362946
2000,250,20,128,"cuda",FALSE,100,1,0.468033790588379,1.41859340667725,3.03096365092336
2000,250,20,128,"cuda",FALSE,100,3,0.547724962234497,2.37229919433594,4.33118692392239
2000,250,20,128,"cuda",FALSE,100,5,0.627835512161255,3.32966804504395,5.30340826625422
2000,250,20,128,"cuda",FALSE,500,1,0.473555326461792,1.44019746780396,3.04124436433756
2000,250,20,128,"cuda",FALSE,500,3,0.564443826675415,2.37755942344666,4.21221618712801
2000,250,20,128,"cuda",FALSE,500,5,0.642245531082153,3.37060880661011,5.24816233587612
2000,250,20,128,"cuda",FALSE,1000,1,0.472764253616333,1.42972707748413,3.02418608544886
2000,250,20,128,"cuda",FALSE,1000,3,0.571211814880371,2.40740966796875,4.21456560465741
2000,250,20,128,"cuda",FALSE,1000,5,0.64699912071228,3.38288116455078,5.22857150227124
2000,250,20,128,"cuda",TRUE,100,1,0.498367309570312,1.87161564826965,3.7554944161232
2000,250,20,128,"cuda",TRUE,100,3,0.576929807662964,2.71245121955872,4.70152726298951
2000,250,20,128,"cuda",TRUE,100,5,0.644848346710205,3.96349692344666,6.14640162088817
2000,250,20,128,"cuda",TRUE,500,1,0.472552299499512,1.82431864738464,3.86056453289257
2000,250,20,128,"cuda",TRUE,500,3,0.554381608963013,2.66493797302246,4.80704613922404
2000,250,20,128,"cuda",TRUE,500,5,0.628005981445312,3.5961606502533,5.72631592134996
2000,250,20,128,"cuda",TRUE,1000,1,0.47449803352356,1.84426927566528,3.88677959731462
2000,250,20,128,"cuda",TRUE,1000,3,0.555148124694824,2.69855856895447,4.86097034091202
2000,250,20,128,"cuda",TRUE,1000,5,0.634981870651245,3.98292636871338,6.27250407106654
2000,250,20,256,"cpu",FALSE,100,1,0.372748613357544,0.956601619720459,2.56634521347737
2000,250,20,256,"cpu",FALSE,100,3,0.547577142715454,1.67128992080688,3.05215428189514
2000,250,20,256,"cpu",FALSE,100,5,0.568700075149536,2.18841361999512,3.84809799685659
2000,250,20,256,"cpu",FALSE,500,1,0.422318935394287,1.17818903923035,2.78980869785146
2000,250,20,256,"cpu",FALSE,500,3,0.762165784835815,2.66814684867859,3.50074341011432
2000,250,20,256,"cpu",FALSE,500,5,1.11404085159302,4.24138355255127,3.80720648303545
2000,250,20,256,"cpu",FALSE,1000,1,0.530568361282349,1.3694429397583,2.58108669813716
2000,250,20,256,"cpu",FALSE,1000,3,1.27033758163452,6.27529668807983,4.93986541751014
2000,250,20,256,"cpu",FALSE,1000,5,2.22038745880127,11.4594075679779,5.16099454739514
2000,250,20,256,"cpu",TRUE,100,1,0.36997389793396,1.30175352096558,3.5185009759741
2000,250,20,256,"cpu",TRUE,100,3,0.494142770767212,1.87969088554382,3.80394290222113
2000,250,20,256,"cpu",TRUE,100,5,0.592318534851074,2.62197756767273,4.42663434182753
2000,250,20,256,"cpu",TRUE,500,1,0.493459224700928,1.29708766937256,2.62856099236708
2000,250,20,256,"cpu",TRUE,500,3,0.903355598449707,2.96641087532043,3.28376874003021
2000,250,20,256,"cpu",TRUE,500,5,1.1188817024231,5.39751219749451,4.82402401058614
2000,250,20,256,"cpu",TRUE,1000,1,0.450496435165405,1.44569659233093,3.20911882865427
2000,250,20,256,"cpu",TRUE,1000,3,1.3333785533905,7.33398628234863,5.50030316874367
2000,250,20,256,"cpu",TRUE,1000,5,2.21242332458496,12.8121852874756,5.79101890000147
2000,250,20,256,"cuda",FALSE,100,1,0.337106466293335,0.756371259689331,2.24371625975033
2000,250,20,256,"cuda",FALSE,100,3,0.46638560295105,1.22585725784302,2.62842002430268
2000,250,20,256,"cuda",FALSE,100,5,0.416752815246582,1.69876551628113,4.07619445900087
2000,250,20,256,"cuda",FALSE,500,1,0.335533142089844,0.786652565002441,2.34448543623093
2000,250,20,256,"cuda",FALSE,500,3,0.383861064910889,1.24992775917053,3.2561983317081
2000,250,20,256,"cuda",FALSE,500,5,0.41885232925415,1.74522876739502,4.16669228150825
2000,250,20,256,"cuda",FALSE,1000,1,0.340659618377686,0.772802114486694,2.26854629312094
2000,250,20,256,"cuda",FALSE,1000,3,0.453083276748657,1.27815675735474,2.82101949673985
2000,250,20,256,"cuda",FALSE,1000,5,0.42452073097229,1.75395822525024,4.13161972380738
2000,250,20,256,"cuda",TRUE,100,1,0.349924087524414,1.22021389007568,3.487081723091
2000,250,20,256,"cuda",TRUE,100,3,0.378312349319458,1.68327140808105,4.44942231230111
2000,250,20,256,"cuda",TRUE,100,5,0.415134191513062,2.33668422698975,5.62874433077438
2000,250,20,256,"cuda",TRUE,500,1,0.336719751358032,1.36075925827026,4.04122197400702
2000,250,20,256,"cuda",TRUE,500,3,0.476822376251221,1.6886293888092,3.5414222840908
2000,250,20,256,"cuda",TRUE,500,5,0.415050268173218,2.15881133079529,5.20132498720451
2000,250,20,256,"cuda",TRUE,1000,1,0.338236331939697,1.17702198028564,3.47988039468062
2000,250,20,256,"cuda",TRUE,1000,3,0.379796266555786,1.6405565738678,4.31957003881403
2000,250,20,256,"cuda",TRUE,1000,5,0.416020631790161,2.09031701087952,5.02455131103658
2000,500,20,16,"cpu",FALSE,100,1,2.4272735118866,12.650160074234,5.21167475040819
2000,500,20,16,"cpu",FALSE,100,3,3.3891453742981,21.9624130725861,6.480221603694
2000,500,20,16,"cpu",FALSE,100,5,4.61643600463867,29.323224067688,6.3519182413064
2000,500,20,16,"cpu",FALSE,500,1,2.80196785926819,14.1878564357758,5.06353289843994
2000,500,20,16,"cpu",FALSE,500,3,6.5390613079071,29.9642539024353,4.58234790767326
2000,500,20,16,"cpu",FALSE,500,5,10.7253005504608,45.8364419937134,4.27367436260274
2000,500,20,16,"cpu",FALSE,1000,1,2.9490978717804,16.6694774627686,5.6523988648451
2000,500,20,16,"cpu",FALSE,1000,3,10.8944137096405,42.9299628734589,3.94054824955564
2000,500,20,16,"cpu",FALSE,1000,5,22.9931347370148,1.1912251551946,0.0518078621649159
2000,500,20,16,"cpu",TRUE,100,1,2.60026431083679,12.5495367050171,4.82625425912127
2000,500,20,16,"cpu",TRUE,100,3,3.29140734672546,20.5036299228668,6.22944162267406
2000,500,20,16,"cpu",TRUE,100,5,4.49571537971497,28.0331130027771,6.23551773968272
2000,500,20,16,"cpu",TRUE,500,1,2.81170344352722,14.5212697982788,5.16458086350038
2000,500,20,16,"cpu",TRUE,500,3,6.65613412857056,42.3680775165558,6.36526799162543
2000,500,20,16,"cpu",TRUE,500,5,10.6384341716766,1.23960872491201,0.116521727249326
2000,500,20,16,"cpu",TRUE,1000,1,2.94603967666626,18.3028433322906,6.21269410498982
2000,500,20,16,"cpu",TRUE,1000,3,11.149932384491,1.34138046105703,0.120303909907367
2000,500,20,16,"cpu",TRUE,1000,5,22.2055451869965,2.6236696879069,0.118153806439453
2000,500,20,16,"cuda",FALSE,100,1,1.9158923625946,10.3550264835358,5.40480597224808
2000,500,20,16,"cuda",FALSE,100,3,2.51672148704529,17.7301526069641,7.04494029165693
2000,500,20,16,"cuda",FALSE,100,5,3.10077881813049,28.4571986198425,9.1774358278801
2000,500,20,16,"cuda",FALSE,500,1,1.99760699272156,10.5689606666565,5.29081080771411
2000,500,20,16,"cuda",FALSE,500,3,2.68308901786804,18.2879066467285,6.81598952734707
2000,500,20,16,"cuda",FALSE,500,5,3.2818386554718,25.9302823543549,7.90114477782794
2000,500,20,16,"cuda",FALSE,1000,1,2.01288342475891,12.1626341342926,6.04239370481644
2000,500,20,16,"cuda",FALSE,1000,3,2.75634455680847,20.6392788887024,7.48791686355798
2000,500,20,16,"cuda",FALSE,1000,5,3.40115523338318,26.0102698802948,7.64748095735166
2000,500,20,16,"cuda",TRUE,100,1,1.93238759040833,10.8216307163239,5.60013465726988
2000,500,20,16,"cuda",TRUE,100,3,2.47204375267029,17.3260953426361,7.00881419429593
2000,500,20,16,"cuda",TRUE,100,5,2.9847776889801,23.8763465881348,7.99937183807258
2000,500,20,16,"cuda",TRUE,500,1,2.00144982337952,10.796243429184,5.39421138770003
2000,500,20,16,"cuda",TRUE,500,3,2.62447428703308,17.6775743961334,6.7356630177229
2000,500,20,16,"cuda",TRUE,500,5,3.17703247070312,25.0300920009613,7.87845016749916
2000,500,20,16,"cuda",TRUE,1000,1,2.01774573326111,10.6618916988373,5.28406108018645
2000,500,20,16,"cuda",TRUE,1000,3,2.69542932510376,17.4370074272156,6.46910207024047
2000,500,20,16,"cuda",TRUE,1000,5,3.27648663520813,27.4832618236542,8.3880280567384
2000,500,20,128,"cpu",FALSE,100,1,0.544264316558838,1.85191988945007,3.40261125542642
2000,500,20,128,"cpu",FALSE,100,3,0.702479124069214,3.09760928153992,4.40953926658569
2000,500,20,128,"cpu",FALSE,100,5,0.872988224029541,4.34394383430481,4.97594780174012
2000,500,20,128,"cpu",FALSE,500,1,0.624059915542603,2.34023070335388,3.75000964662041
2000,500,20,128,"cpu",FALSE,500,3,1.18737936019897,4.56096339225769,3.8412015107736
2000,500,20,128,"cpu",FALSE,500,5,1.7498779296875,7.54422926902771,4.3112888853767
2000,500,20,128,"cpu",FALSE,1000,1,0.641339302062988,3.63120603561401,5.66191097899903
2000,500,20,128,"cpu",FALSE,1000,3,1.91552329063416,7.68196558952332,4.01037441156882
2000,500,20,128,"cpu",FALSE,1000,5,3.48396897315979,12.2946939468384,3.52893324870448
2000,500,20,128,"cpu",TRUE,100,1,0.556173086166382,2.15478801727295,3.87431191991972
2000,500,20,128,"cpu",TRUE,100,3,0.712311506271362,3.349853515625,4.70279292996404
2000,500,20,128,"cpu",TRUE,100,5,0.954087972640991,4.63891911506653,4.86215029231071
2000,500,20,128,"cpu",TRUE,500,1,0.617961883544922,2.4026734828949,3.88806097410414
2000,500,20,128,"cpu",TRUE,500,3,1.15859603881836,6.63659715652466,5.7281372749153
2000,500,20,128,"cpu",TRUE,500,5,1.78546476364136,11.0740053653717,6.20230966798072
2000,500,20,128,"cpu",TRUE,1000,1,0.654731273651123,3.43719339370728,5.24977732396942
2000,500,20,128,"cpu",TRUE,1000,3,1.88434052467346,12.9607443809509,6.87813280627549
2000,500,20,128,"cpu",TRUE,1000,5,3.3907368183136,25.6784136295319,7.5731072641324
2000,500,20,128,"cuda",FALSE,100,1,0.462252616882324,1.43932628631592,3.11372231059176
2000,500,20,128,"cuda",FALSE,100,3,0.541673421859741,2.37791919708252,4.38994992391975
2000,500,20,128,"cuda",FALSE,100,5,0.621216773986816,3.26576709747314,5.25704912395435
2000,500,20,128,"cuda",FALSE,500,1,0.466039180755615,1.45585751533508,3.12389510464467
2000,500,20,128,"cuda",FALSE,500,3,0.557607412338257,2.42659425735474,4.35179698773931
2000,500,20,128,"cuda",FALSE,500,5,0.634668588638306,3.34739518165588,5.27424114188128
2000,500,20,128,"cuda",FALSE,1000,1,0.467551708221436,1.66703271865845,3.56545102786563
2000,500,20,128,"cuda",FALSE,1000,3,0.562676668167114,2.39477777481079,4.25604598571971
2000,500,20,128,"cuda",FALSE,1000,5,0.645228624343872,3.33630037307739,5.17072592132757
2000,500,20,128,"cuda",TRUE,100,1,0.474055290222168,1.86151838302612,3.92679592744068
2000,500,20,128,"cuda",TRUE,100,3,0.532261610031128,2.71815729141235,5.10680695392137
2000,500,20,128,"cuda",TRUE,100,5,0.600694894790649,3.50876402854919,5.84117504406633
2000,500,20,128,"cuda",TRUE,500,1,0.461302757263184,2.12259078025818,4.60129653863568
2000,500,20,128,"cuda",TRUE,500,3,0.542155265808105,2.73386454582214,5.04258598640963
2000,500,20,128,"cuda",TRUE,500,5,0.615931987762451,3.59741759300232,5.84060848352911
2000,500,20,128,"cuda",TRUE,1000,1,0.460796117782593,1.8300633430481,3.97152508978285
2000,500,20,128,"cuda",TRUE,1000,3,0.546485185623169,2.76041030883789,5.05120794023014
2000,500,20,128,"cuda",TRUE,1000,5,0.62011456489563,3.58863258361816,5.78704772757943
2000,500,20,256,"cpu",FALSE,100,1,0.510858535766602,1.07637119293213,2.10698484526037
2000,500,20,256,"cpu",FALSE,100,3,0.496221780776978,1.86251640319824,3.75339510547469
2000,500,20,256,"cpu",FALSE,100,5,0.595562934875488,2.50737810134888,4.21009763119843
2000,500,20,256,"cpu",FALSE,500,1,0.452436447143555,1.43778228759766,3.17786574595186
2000,500,20,256,"cpu",FALSE,500,3,0.790969610214233,2.926185131073,3.69949122353822
2000,500,20,256,"cpu",FALSE,500,5,1.15908718109131,4.22219944000244,3.64269358585015
2000,500,20,256,"cpu",FALSE,1000,1,0.548402786254883,1.91347169876099,3.48917209525566
2000,500,20,256,"cpu",FALSE,1000,3,1.34138560295105,5.67006278038025,4.2270192612073
2000,500,20,256,"cpu",FALSE,1000,5,2.33755302429199,9.49721527099609,4.06288763176726
2000,500,20,256,"cpu",TRUE,100,1,0.399160861968994,1.32135772705078,3.31033889578438
2000,500,20,256,"cpu",TRUE,100,3,0.492405891418457,2.03814268112183,4.13915169709002
2000,500,20,256,"cpu",TRUE,100,5,0.58465838432312,2.76218628883362,4.72444484317368
2000,500,20,256,"cpu",TRUE,500,1,0.552315235137939,1.46611714363098,2.654493394999
2000,500,20,256,"cpu",TRUE,500,3,0.785061597824097,3.75274872779846,4.78019653260293
2000,500,20,256,"cpu",TRUE,500,5,1.12500882148743,6.05734825134277,5.38426733697436
2000,500,20,256,"cpu",TRUE,1000,1,0.47379994392395,2.13680863380432,4.50993855361726
2000,500,20,256,"cpu",TRUE,1000,3,1.3259015083313,6.82526898384094,5.14764403008397
2000,500,20,256,"cpu",TRUE,1000,5,2.35969519615173,13.7021389007568,5.80674102447752
2000,500,20,256,"cuda",FALSE,100,1,0.335407495498657,0.756777048110962,2.25629140155573
2000,500,20,256,"cuda",FALSE,100,3,0.459534883499146,1.23883605003357,2.69584768103002
2000,500,20,256,"cuda",FALSE,100,5,0.427765607833862,1.71200132369995,4.00219487576211
2000,500,20,256,"cuda",FALSE,500,1,0.336262941360474,0.768759250640869,2.28618487523655
2000,500,20,256,"cuda",FALSE,500,3,0.380619525909424,1.2606885433197,3.31220144396824
2000,500,20,256,"cuda",FALSE,500,5,0.418048143386841,1.96893692016602,4.70983294941718
2000,500,20,256,"cuda",FALSE,1000,1,0.336299896240234,0.764396905899048,2.27296206286369
2000,500,20,256,"cuda",FALSE,1000,3,0.469183921813965,1.26202940940857,2.6898394227349
2000,500,20,256,"cuda",FALSE,1000,5,0.422682046890259,1.72905588150024,4.09067736427697
2000,500,20,256,"cuda",TRUE,100,1,0.347928285598755,1.24465322494507,3.57732692759696
2000,500,20,256,"cuda",TRUE,100,3,0.376228809356689,1.72148942947388,4.57564489124966
2000,500,20,256,"cuda",TRUE,100,5,0.411603689193726,2.31081295013428,5.61416967535165
2000,500,20,256,"cuda",TRUE,500,1,0.41268253326416,1.20568633079529,2.92158313863874
2000,500,20,256,"cuda",TRUE,500,3,0.377113342285156,1.69255757331848,4.48819329239919
2000,500,20,256,"cuda",TRUE,500,5,0.412521123886108,2.13622760772705,5.17846840812165
2000,500,20,256,"cuda",TRUE,1000,1,0.335626363754272,1.16691660881042,3.4768323791893
2000,500,20,256,"cuda",TRUE,1000,3,0.376893997192383,1.67400765419006,4.44158746666261
2000,500,20,256,"cuda",TRUE,1000,5,0.411085605621338,2.09015202522278,5.08446901725884
