"","n","p","optimizer","epochs","batch_size","device","jit","latent","n_layers","init_max_memory","time"
"1",2000,500,"adam",20,16,"cpu",TRUE,100,1,TRUE,12.1639134883881
"2",2000,500,"sgd",20,16,"cpu",TRUE,100,1,TRUE,5.84671187400818
"3",2000,500,"adam",20,256,"cpu",TRUE,100,1,TRUE,1.21124815940857
"4",2000,500,"sgd",20,256,"cpu",TRUE,100,1,TRUE,0.731823205947876
"5",2000,500,"adam",20,512,"cpu",TRUE,100,1,TRUE,0.794184684753418
"6",2000,500,"sgd",20,512,"cpu",TRUE,100,1,TRUE,0.528822898864746
"7",2000,500,"adam",20,16,"cuda",TRUE,100,1,TRUE,11.2632026672363
"8",2000,500,"sgd",20,16,"cuda",TRUE,100,1,TRUE,6.17067837715149
"9",2000,500,"adam",20,256,"cuda",TRUE,100,1,TRUE,1.31354141235352
"10",2000,500,"sgd",20,256,"cuda",TRUE,100,1,TRUE,0.948764085769653
"11",2000,500,"adam",20,512,"cuda",TRUE,100,1,TRUE,0.964358329772949
"12",2000,500,"sgd",20,512,"cuda",TRUE,100,1,TRUE,0.772108554840088
"13",2000,500,"adam",20,16,"cpu",FALSE,100,1,TRUE,12.4515347480774
"14",2000,500,"sgd",20,16,"cpu",FALSE,100,1,TRUE,6.02531766891479
"15",2000,500,"adam",20,256,"cpu",FALSE,100,1,TRUE,1.00482273101807
"16",2000,500,"sgd",20,256,"cpu",FALSE,100,1,TRUE,0.544077634811401
"17",2000,500,"adam",20,512,"cpu",FALSE,100,1,TRUE,0.621806621551514
"18",2000,500,"sgd",20,512,"cpu",FALSE,100,1,TRUE,0.385214328765869
"19",2000,500,"adam",20,16,"cuda",FALSE,100,1,TRUE,11.0080151557922
"20",2000,500,"sgd",20,16,"cuda",FALSE,100,1,TRUE,5.95451498031616
"21",2000,500,"adam",20,256,"cuda",FALSE,100,1,TRUE,0.820219278335571
"22",2000,500,"sgd",20,256,"cuda",FALSE,100,1,TRUE,0.462599515914917
"23",2000,500,"adam",20,512,"cuda",FALSE,100,1,TRUE,0.489582538604736
"24",2000,500,"sgd",20,512,"cuda",FALSE,100,1,TRUE,0.307093620300293
"25",2000,500,"adam",20,16,"cpu",TRUE,1000,1,TRUE,18.1346395015717
"26",2000,500,"sgd",20,16,"cpu",TRUE,1000,1,TRUE,10.9894046783447
"27",2000,500,"adam",20,256,"cpu",TRUE,1000,1,TRUE,2.26797342300415
"28",2000,500,"sgd",20,256,"cpu",TRUE,1000,1,TRUE,1.5849883556366
"29",2000,500,"adam",20,512,"cpu",TRUE,1000,1,TRUE,1.13581132888794
"30",2000,500,"sgd",20,512,"cpu",TRUE,1000,1,TRUE,0.862005710601807
"31",2000,500,"adam",20,16,"cuda",TRUE,1000,1,TRUE,11.6854145526886
"32",2000,500,"sgd",20,16,"cuda",TRUE,1000,1,TRUE,6.13429689407349
"33",2000,500,"adam",20,256,"cuda",TRUE,1000,1,TRUE,1.25852370262146
"34",2000,500,"sgd",20,256,"cuda",TRUE,1000,1,TRUE,0.918750047683716
"35",2000,500,"adam",20,512,"cuda",TRUE,1000,1,TRUE,0.90113091468811
"36",2000,500,"sgd",20,512,"cuda",TRUE,1000,1,TRUE,0.720392227172852
"37",2000,500,"adam",20,16,"cpu",FALSE,1000,1,TRUE,17.056599855423
"38",2000,500,"sgd",20,16,"cpu",FALSE,1000,1,TRUE,9.21183037757874
"39",2000,500,"adam",20,256,"cpu",FALSE,1000,1,TRUE,1.78455424308777
"40",2000,500,"sgd",20,256,"cpu",FALSE,1000,1,TRUE,1.30466938018799
"41",2000,500,"adam",20,512,"cpu",FALSE,1000,1,TRUE,1.02452898025513
"42",2000,500,"sgd",20,512,"cpu",FALSE,1000,1,TRUE,0.770203351974487
"43",2000,500,"adam",20,16,"cuda",FALSE,1000,1,TRUE,10.9695274829865
"44",2000,500,"sgd",20,16,"cuda",FALSE,1000,1,TRUE,6.00832867622375
"45",2000,500,"adam",20,256,"cuda",FALSE,1000,1,TRUE,0.98488450050354
"46",2000,500,"sgd",20,256,"cuda",FALSE,1000,1,TRUE,0.649161338806152
"47",2000,500,"adam",20,512,"cuda",FALSE,1000,1,TRUE,0.451968908309937
"48",2000,500,"sgd",20,512,"cuda",FALSE,1000,1,TRUE,0.273008584976196
"49",2000,500,"adam",20,16,"cpu",TRUE,100,10,TRUE,49.5809807777405
"50",2000,500,"sgd",20,16,"cpu",TRUE,100,10,TRUE,12.4019658565521
"51",2000,500,"adam",20,256,"cpu",TRUE,100,10,TRUE,4.71355843544006
"52",2000,500,"sgd",20,256,"cpu",TRUE,100,10,TRUE,2.21833610534668
"53",2000,500,"adam",20,512,"cpu",TRUE,100,10,TRUE,2.9163031578064
"54",2000,500,"sgd",20,512,"cpu",TRUE,100,10,TRUE,1.68535614013672
"55",2000,500,"adam",20,16,"cuda",TRUE,100,10,TRUE,40.2982466220856
"56",2000,500,"sgd",20,16,"cuda",TRUE,100,10,TRUE,11.1924183368683
"57",2000,500,"adam",20,256,"cuda",TRUE,100,10,TRUE,3.29748368263245
"58",2000,500,"sgd",20,256,"cuda",TRUE,100,10,TRUE,1.36734461784363
"59",2000,500,"adam",20,512,"cuda",TRUE,100,10,TRUE,1.97226619720459
"60",2000,500,"sgd",20,512,"cuda",TRUE,100,10,TRUE,1.05804061889648
"61",2000,500,"adam",20,16,"cpu",FALSE,100,10,TRUE,50.5233302116394
"62",2000,500,"sgd",20,16,"cpu",FALSE,100,10,TRUE,15.5539352893829
"63",2000,500,"adam",20,256,"cpu",FALSE,100,10,TRUE,3.82990455627441
"64",2000,500,"sgd",20,256,"cpu",FALSE,100,10,TRUE,1.59624171257019
"65",2000,500,"adam",20,512,"cpu",FALSE,100,10,TRUE,2.42784285545349
"66",2000,500,"sgd",20,512,"cpu",FALSE,100,10,TRUE,1.11841607093811
"67",2000,500,"adam",20,16,"cuda",FALSE,100,10,TRUE,43.4704339504242
"68",2000,500,"sgd",20,16,"cuda",FALSE,100,10,TRUE,14.474995136261
"69",2000,500,"adam",20,256,"cuda",FALSE,100,10,TRUE,2.9572114944458
"70",2000,500,"sgd",20,256,"cuda",FALSE,100,10,TRUE,1.16577887535095
"71",2000,500,"adam",20,512,"cuda",FALSE,100,10,TRUE,1.58073449134827
"72",2000,500,"sgd",20,512,"cuda",FALSE,100,10,TRUE,0.649286508560181
"73",2000,500,"adam",20,16,"cpu",TRUE,1000,10,TRUE,391.57283449173
"74",2000,500,"sgd",20,16,"cpu",TRUE,1000,10,TRUE,311.024535894394
"75",2000,500,"adam",20,256,"cpu",TRUE,1000,10,TRUE,27.4250113964081
"76",2000,500,"sgd",20,256,"cpu",TRUE,1000,10,TRUE,26.0367524623871
"77",2000,500,"adam",20,512,"cpu",TRUE,1000,10,TRUE,15.0140569210052
"78",2000,500,"sgd",20,512,"cpu",TRUE,1000,10,TRUE,12.4365637302399
"79",2000,500,"adam",20,16,"cuda",TRUE,1000,10,TRUE,41.6198086738586
"80",2000,500,"sgd",20,16,"cuda",TRUE,1000,10,TRUE,11.8488852977753
"81",2000,500,"adam",20,256,"cuda",TRUE,1000,10,TRUE,3.18115615844727
"82",2000,500,"sgd",20,256,"cuda",TRUE,1000,10,TRUE,1.36316919326782
"83",2000,500,"adam",20,512,"cuda",TRUE,1000,10,TRUE,1.93253374099731
"84",2000,500,"sgd",20,512,"cuda",TRUE,1000,10,TRUE,0.989698171615601
"85",2000,500,"adam",20,16,"cpu",FALSE,1000,10,TRUE,141.860045671463
"86",2000,500,"sgd",20,16,"cpu",FALSE,1000,10,TRUE,60.7905044555664
"87",2000,500,"adam",20,256,"cpu",FALSE,1000,10,TRUE,13.6278808116913
"88",2000,500,"sgd",20,256,"cpu",FALSE,1000,10,TRUE,10.0805943012238
"89",2000,500,"adam",20,512,"cpu",FALSE,1000,10,TRUE,11.5742604732513
"90",2000,500,"sgd",20,512,"cpu",FALSE,1000,10,TRUE,8.53990697860718
"91",2000,500,"adam",20,16,"cuda",FALSE,1000,10,TRUE,45.498939037323
"92",2000,500,"sgd",20,16,"cuda",FALSE,1000,10,TRUE,16.0909199714661
"93",2000,500,"adam",20,256,"cuda",FALSE,1000,10,TRUE,3.48724102973938
"94",2000,500,"sgd",20,256,"cuda",FALSE,1000,10,TRUE,1.58013200759888
"95",2000,500,"adam",20,512,"cuda",FALSE,1000,10,TRUE,1.52023077011108
"96",2000,500,"sgd",20,512,"cuda",FALSE,1000,10,TRUE,0.568285465240479
"97",2000,500,"adam",20,16,"cpu",TRUE,100,20,TRUE,89.7333753108978
"98",2000,500,"sgd",20,16,"cpu",TRUE,100,20,TRUE,18.6448271274567
"99",2000,500,"adam",20,256,"cpu",TRUE,100,20,TRUE,8.66359257698059
"100",2000,500,"sgd",20,256,"cpu",TRUE,100,20,TRUE,4.08035659790039
"101",2000,500,"adam",20,512,"cpu",TRUE,100,20,TRUE,5.3476870059967
"102",2000,500,"sgd",20,512,"cpu",TRUE,100,20,TRUE,3.10473847389221
"103",2000,500,"adam",20,16,"cuda",TRUE,100,20,TRUE,74.2172944545746
"104",2000,500,"sgd",20,16,"cuda",TRUE,100,20,TRUE,18.3017046451569
"105",2000,500,"adam",20,256,"cuda",TRUE,100,20,TRUE,5.70781135559082
"106",2000,500,"sgd",20,256,"cuda",TRUE,100,20,TRUE,2.02149653434753
"107",2000,500,"adam",20,512,"cuda",TRUE,100,20,TRUE,3.25538516044617
"108",2000,500,"sgd",20,512,"cuda",TRUE,100,20,TRUE,1.39503455162048
"109",2000,500,"adam",20,16,"cpu",FALSE,100,20,TRUE,95.3028614521027
"110",2000,500,"sgd",20,16,"cpu",FALSE,100,20,TRUE,24.411324262619
"111",2000,500,"adam",20,256,"cpu",FALSE,100,20,TRUE,7.52746200561523
"112",2000,500,"sgd",20,256,"cpu",FALSE,100,20,TRUE,2.61599946022034
"113",2000,500,"adam",20,512,"cpu",FALSE,100,20,TRUE,4.44451856613159
"114",2000,500,"sgd",20,512,"cpu",FALSE,100,20,TRUE,1.85181522369385
"115",2000,500,"adam",20,16,"cuda",FALSE,100,20,TRUE,82.7712812423706
"116",2000,500,"sgd",20,16,"cuda",FALSE,100,20,TRUE,27.0346145629883
"117",2000,500,"adam",20,256,"cuda",FALSE,100,20,TRUE,5.43013000488281
"118",2000,500,"sgd",20,256,"cuda",FALSE,100,20,TRUE,1.89092469215393
"119",2000,500,"adam",20,512,"cuda",FALSE,100,20,TRUE,2.79834151268005
"120",2000,500,"sgd",20,512,"cuda",FALSE,100,20,TRUE,1.03956866264343
"121",2000,500,"adam",20,16,"cpu",TRUE,1000,20,TRUE,514.177626132965
"122",2000,500,"sgd",20,16,"cpu",TRUE,1000,20,TRUE,372.063616991043
"123",2000,500,"adam",20,256,"cpu",TRUE,1000,20,TRUE,45.8538691997528
"124",2000,500,"sgd",20,256,"cpu",TRUE,1000,20,TRUE,40.8342280387878
"125",2000,500,"adam",20,512,"cpu",TRUE,1000,20,TRUE,27.7834105491638
"126",2000,500,"sgd",20,512,"cpu",TRUE,1000,20,TRUE,20.7073965072632
"127",2000,500,"adam",20,16,"cuda",TRUE,1000,20,TRUE,73.6820406913757
"128",2000,500,"sgd",20,16,"cuda",TRUE,1000,20,TRUE,18.993465423584
"129",2000,500,"adam",20,256,"cuda",TRUE,1000,20,TRUE,5.55103158950806
"130",2000,500,"sgd",20,256,"cuda",TRUE,1000,20,TRUE,1.97891926765442
"131",2000,500,"adam",20,512,"cuda",TRUE,1000,20,TRUE,3.21034669876099
"132",2000,500,"sgd",20,512,"cuda",TRUE,1000,20,TRUE,1.41687226295471
"133",2000,500,"adam",20,16,"cpu",FALSE,1000,20,TRUE,306.898515701294
"134",2000,500,"sgd",20,16,"cpu",FALSE,1000,20,TRUE,120.799840450287
"135",2000,500,"adam",20,256,"cpu",FALSE,1000,20,TRUE,31.1221256256104
"136",2000,500,"sgd",20,256,"cpu",FALSE,1000,20,TRUE,21.7480392456055
"137",2000,500,"adam",20,512,"cpu",FALSE,1000,20,TRUE,20.5693290233612
"138",2000,500,"sgd",20,512,"cpu",FALSE,1000,20,TRUE,15.4310717582703
"139",2000,500,"adam",20,16,"cuda",FALSE,1000,20,TRUE,NA
"140",2000,500,"sgd",20,16,"cuda",FALSE,1000,20,TRUE,NA
"141",2000,500,"adam",20,256,"cuda",FALSE,1000,20,TRUE,NA
"142",2000,500,"sgd",20,256,"cuda",FALSE,1000,20,TRUE,NA
"143",2000,500,"adam",20,512,"cuda",FALSE,1000,20,TRUE,NA
"144",2000,500,"sgd",20,512,"cuda",FALSE,1000,20,TRUE,NA
"145",2000,500,"adam",20,16,"cpu",TRUE,100,1,FALSE,12.4565801620483
"146",2000,500,"sgd",20,16,"cpu",TRUE,100,1,FALSE,5.76284289360046
"147",2000,500,"adam",20,256,"cpu",TRUE,100,1,FALSE,1.29952549934387
"148",2000,500,"sgd",20,256,"cpu",TRUE,100,1,FALSE,0.843831300735474
"149",2000,500,"adam",20,512,"cpu",TRUE,100,1,FALSE,0.813924789428711
"150",2000,500,"sgd",20,512,"cpu",TRUE,100,1,FALSE,0.528740882873535
"151",2000,500,"adam",20,16,"cuda",TRUE,100,1,FALSE,13.5622355937958
"152",2000,500,"sgd",20,16,"cuda",TRUE,100,1,FALSE,7.28798365592957
"153",2000,500,"adam",20,256,"cuda",TRUE,100,1,FALSE,1.42721629142761
"154",2000,500,"sgd",20,256,"cuda",TRUE,100,1,FALSE,1.06609392166138
"155",2000,500,"adam",20,512,"cuda",TRUE,100,1,FALSE,1.10008382797241
"156",2000,500,"sgd",20,512,"cuda",TRUE,100,1,FALSE,0.916672945022583
"157",2000,500,"adam",20,16,"cpu",FALSE,100,1,FALSE,13.9996314048767
"158",2000,500,"sgd",20,16,"cpu",FALSE,100,1,FALSE,6.33770537376404
"159",2000,500,"adam",20,256,"cpu",FALSE,100,1,FALSE,1.24118447303772
"160",2000,500,"sgd",20,256,"cpu",FALSE,100,1,FALSE,0.745961427688599
"161",2000,500,"adam",20,512,"cpu",FALSE,100,1,FALSE,0.794832706451416
"162",2000,500,"sgd",20,512,"cpu",FALSE,100,1,FALSE,0.521986484527588
"163",2000,500,"adam",20,16,"cuda",FALSE,100,1,FALSE,14.5209274291992
"164",2000,500,"sgd",20,16,"cuda",FALSE,100,1,FALSE,6.80636215209961
"165",2000,500,"adam",20,256,"cuda",FALSE,100,1,FALSE,0.976344108581543
"166",2000,500,"sgd",20,256,"cuda",FALSE,100,1,FALSE,0.59942364692688
"167",2000,500,"adam",20,512,"cuda",FALSE,100,1,FALSE,0.627718687057495
"168",2000,500,"sgd",20,512,"cuda",FALSE,100,1,FALSE,0.412769079208374
"169",2000,500,"adam",20,16,"cpu",TRUE,1000,1,FALSE,18.4474873542786
"170",2000,500,"sgd",20,16,"cpu",TRUE,1000,1,FALSE,11.8059911727905
"171",2000,500,"adam",20,256,"cpu",TRUE,1000,1,FALSE,2.22336745262146
"172",2000,500,"sgd",20,256,"cpu",TRUE,1000,1,FALSE,1.66058564186096
"173",2000,500,"adam",20,512,"cpu",TRUE,1000,1,FALSE,1.15854668617249
"174",2000,500,"sgd",20,512,"cpu",TRUE,1000,1,FALSE,0.899107933044434
"175",2000,500,"adam",20,16,"cuda",TRUE,1000,1,FALSE,13.3152041435242
"176",2000,500,"sgd",20,16,"cuda",TRUE,1000,1,FALSE,8.62897229194641
"177",2000,500,"adam",20,256,"cuda",TRUE,1000,1,FALSE,1.42479538917542
"178",2000,500,"sgd",20,256,"cuda",TRUE,1000,1,FALSE,0.989977598190308
"179",2000,500,"adam",20,512,"cuda",TRUE,1000,1,FALSE,1.12577509880066
"180",2000,500,"sgd",20,512,"cuda",TRUE,1000,1,FALSE,0.752634048461914
"181",2000,500,"adam",20,16,"cpu",FALSE,1000,1,FALSE,16.6886200904846
"182",2000,500,"sgd",20,16,"cpu",FALSE,1000,1,FALSE,9.19490027427673
"183",2000,500,"adam",20,256,"cpu",FALSE,1000,1,FALSE,1.88912725448608
"184",2000,500,"sgd",20,256,"cpu",FALSE,1000,1,FALSE,1.3031587600708
"185",2000,500,"adam",20,512,"cpu",FALSE,1000,1,FALSE,1.12004446983337
"186",2000,500,"sgd",20,512,"cpu",FALSE,1000,1,FALSE,0.954032182693481
"187",2000,500,"adam",20,16,"cuda",FALSE,1000,1,FALSE,13.3585901260376
"188",2000,500,"sgd",20,16,"cuda",FALSE,1000,1,FALSE,8.45263528823853
"189",2000,500,"adam",20,256,"cuda",FALSE,1000,1,FALSE,1.06500363349915
"190",2000,500,"sgd",20,256,"cuda",FALSE,1000,1,FALSE,0.64471697807312
"191",2000,500,"adam",20,512,"cuda",FALSE,1000,1,FALSE,0.54990291595459
"192",2000,500,"sgd",20,512,"cuda",FALSE,1000,1,FALSE,0.425911664962769
"193",2000,500,"adam",20,16,"cpu",TRUE,100,10,FALSE,54.5320715904236
"194",2000,500,"sgd",20,16,"cpu",TRUE,100,10,FALSE,13.5237951278687
"195",2000,500,"adam",20,256,"cpu",TRUE,100,10,FALSE,4.99834108352661
"196",2000,500,"sgd",20,256,"cpu",TRUE,100,10,FALSE,2.65026307106018
"197",2000,500,"adam",20,512,"cpu",TRUE,100,10,FALSE,3.05177164077759
"198",2000,500,"sgd",20,512,"cpu",TRUE,100,10,FALSE,1.77155327796936
"199",2000,500,"adam",20,16,"cuda",TRUE,100,10,FALSE,44.8425104618073
"200",2000,500,"sgd",20,16,"cuda",TRUE,100,10,FALSE,15.9398396015167
"201",2000,500,"adam",20,256,"cuda",TRUE,100,10,FALSE,3.86194396018982
"202",2000,500,"sgd",20,256,"cuda",TRUE,100,10,FALSE,1.51154756546021
"203",2000,500,"adam",20,512,"cuda",TRUE,100,10,FALSE,2.16009449958801
"204",2000,500,"sgd",20,512,"cuda",TRUE,100,10,FALSE,1.09238314628601
"205",2000,500,"adam",20,16,"cpu",FALSE,100,10,FALSE,55.2033615112305
"206",2000,500,"sgd",20,16,"cpu",FALSE,100,10,FALSE,15.7834157943726
"207",2000,500,"adam",20,256,"cpu",FALSE,100,10,FALSE,4.04393458366394
"208",2000,500,"sgd",20,256,"cpu",FALSE,100,10,FALSE,1.67261099815369
"209",2000,500,"adam",20,512,"cpu",FALSE,100,10,FALSE,2.36118316650391
"210",2000,500,"sgd",20,512,"cpu",FALSE,100,10,FALSE,1.25999784469604
"211",2000,500,"adam",20,16,"cuda",FALSE,100,10,FALSE,44.8017635345459
"212",2000,500,"sgd",20,16,"cuda",FALSE,100,10,FALSE,14.8316600322723
"213",2000,500,"adam",20,256,"cuda",FALSE,100,10,FALSE,2.88580274581909
"214",2000,500,"sgd",20,256,"cuda",FALSE,100,10,FALSE,1.00673341751099
"215",2000,500,"adam",20,512,"cuda",FALSE,100,10,FALSE,1.52528405189514
"216",2000,500,"sgd",20,512,"cuda",FALSE,100,10,FALSE,0.593537330627441
"217",2000,500,"adam",20,16,"cpu",TRUE,1000,10,FALSE,430.168635129929
"218",2000,500,"sgd",20,16,"cpu",TRUE,1000,10,FALSE,300.80743765831
"219",2000,500,"adam",20,256,"cpu",TRUE,1000,10,FALSE,28.6226322650909
"220",2000,500,"sgd",20,256,"cpu",TRUE,1000,10,FALSE,25.8514785766602
"221",2000,500,"adam",20,512,"cpu",TRUE,1000,10,FALSE,14.6796731948853
"222",2000,500,"sgd",20,512,"cpu",TRUE,1000,10,FALSE,11.9664616584778
"223",2000,500,"adam",20,16,"cuda",TRUE,1000,10,FALSE,40.3837497234344
"224",2000,500,"sgd",20,16,"cuda",TRUE,1000,10,FALSE,11.7801978588104
"225",2000,500,"adam",20,256,"cuda",TRUE,1000,10,FALSE,3.1805636882782
"226",2000,500,"sgd",20,256,"cuda",TRUE,1000,10,FALSE,1.31721758842468
"227",2000,500,"adam",20,512,"cuda",TRUE,1000,10,FALSE,1.9175980091095
"228",2000,500,"sgd",20,512,"cuda",TRUE,1000,10,FALSE,0.973955154418945
"229",2000,500,"adam",20,16,"cpu",FALSE,1000,10,FALSE,139.949850559235
"230",2000,500,"sgd",20,16,"cpu",FALSE,1000,10,FALSE,62.6536972522736
"231",2000,500,"adam",20,256,"cpu",FALSE,1000,10,FALSE,13.8327646255493
"232",2000,500,"sgd",20,256,"cpu",FALSE,1000,10,FALSE,10.7901442050934
"233",2000,500,"adam",20,512,"cpu",FALSE,1000,10,FALSE,11.5956015586853
"234",2000,500,"sgd",20,512,"cpu",FALSE,1000,10,FALSE,9.79035544395447
"235",2000,500,"adam",20,16,"cuda",FALSE,1000,10,FALSE,44.7550961971283
"236",2000,500,"sgd",20,16,"cuda",FALSE,1000,10,FALSE,16.9214377403259
"237",2000,500,"adam",20,256,"cuda",FALSE,1000,10,FALSE,2.96028137207031
"238",2000,500,"sgd",20,256,"cuda",FALSE,1000,10,FALSE,1.10675740242004
"239",2000,500,"adam",20,512,"cuda",FALSE,1000,10,FALSE,1.55989146232605
"240",2000,500,"sgd",20,512,"cuda",FALSE,1000,10,FALSE,0.597333669662476
"241",2000,500,"adam",20,16,"cpu",TRUE,100,20,FALSE,87.279552936554
"242",2000,500,"sgd",20,16,"cpu",TRUE,100,20,FALSE,19.1275589466095
"243",2000,500,"adam",20,256,"cpu",TRUE,100,20,FALSE,9.3619978427887
"244",2000,500,"sgd",20,256,"cpu",TRUE,100,20,FALSE,3.93341708183289
"245",2000,500,"adam",20,512,"cpu",TRUE,100,20,FALSE,5.47704172134399
"246",2000,500,"sgd",20,512,"cpu",TRUE,100,20,FALSE,3.1199049949646
"247",2000,500,"adam",20,16,"cuda",TRUE,100,20,FALSE,73.9812836647034
"248",2000,500,"sgd",20,16,"cuda",TRUE,100,20,FALSE,18.6221947669983
"249",2000,500,"adam",20,256,"cuda",TRUE,100,20,FALSE,5.61747884750366
"250",2000,500,"sgd",20,256,"cuda",TRUE,100,20,FALSE,2.00760865211487
"251",2000,500,"adam",20,512,"cuda",TRUE,100,20,FALSE,3.15995287895203
"252",2000,500,"sgd",20,512,"cuda",TRUE,100,20,FALSE,1.3591411113739
"253",2000,500,"adam",20,16,"cpu",FALSE,100,20,FALSE,98.4188737869263
"254",2000,500,"sgd",20,16,"cpu",FALSE,100,20,FALSE,26.2662215232849
"255",2000,500,"adam",20,256,"cpu",FALSE,100,20,FALSE,7.8023681640625
"256",2000,500,"sgd",20,256,"cpu",FALSE,100,20,FALSE,2.941810131073
"257",2000,500,"adam",20,512,"cpu",FALSE,100,20,FALSE,4.28436493873596
"258",2000,500,"sgd",20,512,"cpu",FALSE,100,20,FALSE,1.99104857444763
"259",2000,500,"adam",20,16,"cuda",FALSE,100,20,FALSE,82.2785813808441
"260",2000,500,"sgd",20,16,"cuda",FALSE,100,20,FALSE,25.557234287262
"261",2000,500,"adam",20,256,"cuda",FALSE,100,20,FALSE,5.42177987098694
"262",2000,500,"sgd",20,256,"cuda",FALSE,100,20,FALSE,1.75721859931946
"263",2000,500,"adam",20,512,"cuda",FALSE,100,20,FALSE,2.74815273284912
"264",2000,500,"sgd",20,512,"cuda",FALSE,100,20,FALSE,0.955310344696045
"265",2000,500,"adam",20,16,"cpu",TRUE,1000,20,FALSE,605.989745140076
"266",2000,500,"sgd",20,16,"cpu",TRUE,1000,20,FALSE,449.309298753738
"267",2000,500,"adam",20,256,"cpu",TRUE,1000,20,FALSE,47.7123713493347
"268",2000,500,"sgd",20,256,"cpu",TRUE,1000,20,FALSE,43.6568398475647
"269",2000,500,"adam",20,512,"cpu",TRUE,1000,20,FALSE,25.6607937812805
"270",2000,500,"sgd",20,512,"cpu",TRUE,1000,20,FALSE,22.4797568321228
"271",2000,500,"adam",20,16,"cuda",TRUE,1000,20,FALSE,74.4004716873169
"272",2000,500,"sgd",20,16,"cuda",TRUE,1000,20,FALSE,18.4607193470001
"273",2000,500,"adam",20,256,"cuda",TRUE,1000,20,FALSE,5.57089304924011
"274",2000,500,"sgd",20,256,"cuda",TRUE,1000,20,FALSE,1.86574006080627
"275",2000,500,"adam",20,512,"cuda",TRUE,1000,20,FALSE,3.15860819816589
"276",2000,500,"sgd",20,512,"cuda",TRUE,1000,20,FALSE,1.38414311408997
"277",2000,500,"adam",20,16,"cpu",FALSE,1000,20,FALSE,298.904857158661
"278",2000,500,"sgd",20,16,"cpu",FALSE,1000,20,FALSE,122.252425193787
"279",2000,500,"adam",20,256,"cpu",FALSE,1000,20,FALSE,32.4197099208832
"280",2000,500,"sgd",20,256,"cpu",FALSE,1000,20,FALSE,22.777510881424
"281",2000,500,"adam",20,512,"cpu",FALSE,1000,20,FALSE,20.5410115718842
"282",2000,500,"sgd",20,512,"cpu",FALSE,1000,20,FALSE,14.5136640071869
"283",2000,500,"adam",20,16,"cuda",FALSE,1000,20,FALSE,82.8185334205627
"284",2000,500,"sgd",20,16,"cuda",FALSE,1000,20,FALSE,27.3822438716888
"285",2000,500,"adam",20,256,"cuda",FALSE,1000,20,FALSE,5.50379419326782
"286",2000,500,"sgd",20,256,"cuda",FALSE,1000,20,FALSE,1.79981327056885
"287",2000,500,"adam",20,512,"cuda",FALSE,1000,20,FALSE,2.73110365867615
"288",2000,500,"sgd",20,512,"cuda",FALSE,1000,20,FALSE,0.925828695297241
